# Sensor type: Thingy
# Activity type: Climbing stairs
# Activity code: 12
# Subject id: s1912558
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1664564454653,-0.8964844,-0.07714844,-0.2919922,5.78125,2.375,1.03125,0.0,0.0,0.0
1664564454692,-0.9111328,-0.0859375,-0.28222656,5.28125,1.03125,0.65625,0.0,0.0,0.0
1664564454732,-0.90527344,-0.078125,-0.28222656,3.90625,0.21875,0.53125,0.0,0.0,0.0
1664564454774,-0.8925781,-0.06933594,-0.2861328,5.34375,1.28125,0.46875,0.0,0.0,0.0
1664564454813,-0.890625,-0.06542969,-0.2841797,5.78125,3.21875,1.625,0.0,0.0,0.0
1664564454853,-0.8564453,-0.087890625,-0.30273438,6.5,3.59375,6.34375,0.0,0.0,0.0
1664564454893,-0.8330078,-0.13867188,-0.29589844,8.90625,-1.0,15.71875,0.0,0.0,0.0
1664564454932,-0.8808594,-0.18457031,-0.31640625,16.59375,5.1875,20.25,0.0,0.0,0.0
1664564454972,-0.9326172,-0.15039062,-0.23925781,22.5,12.4375,31.1875,0.0,0.0,0.0
1664564455013,-1.0341797,-0.09667969,-0.21875,10.84375,0.03125,28.1875,0.0,0.0,0.0
1664564455053,-1.0410156,-0.078125,-0.20507812,-7.9375,-12.15625,-6.0,-69.0,-8.8125,-131.875
1664564455093,-0.9267578,-0.17871094,-0.26171875,-17.90625,2.3125,-23.5,0.0,0.0,0.0
1664564455133,-0.8613281,-0.11425781,-0.25,-13.875,2.1875,-16.125,0.0,0.0,0.0
1664564455172,-0.87402344,-0.1015625,-0.2548828,-13.5625,-3.5,-9.15625,0.0,0.0,0.0
1664564455232,-0.8701172,-0.12890625,-0.25390625,-15.09375,1.09375,-4.96875,0.0,0.0,0.0
1664564455273,-0.9169922,-0.15429688,-0.2919922,-9.78125,3.71875,0.15625,0.0,0.0,0.0
1664564455292,-0.9560547,-0.13183594,-0.2529297,-8.0,-0.3125,-1.40625,0.0,0.0,0.0
1664564455334,-0.94140625,-0.19335938,-0.22753906,-9.46875,-3.375,-1.59375,0.0,0.0,0.0
1664564455373,-0.9199219,-0.19433594,-0.19335938,-9.53125,-4.28125,-3.4375,0.0,0.0,0.0
1664564455415,-0.92578125,-0.18945312,-0.17382812,-7.53125,-1.71875,-5.25,0.0,0.0,0.0
1664564455453,-0.9501953,-0.14550781,-0.13964844,-12.59375,-18.8125,-2.59375,0.0,0.0,0.0
1664564455495,-1.0205078,-0.203125,-0.4482422,0.46875,16.34375,-9.65625,0.0,0.0,0.0
1664564455533,-1.1220703,-0.2109375,-0.29296875,14.21875,-5.3125,6.6875,0.0,0.0,0.0
1664564455573,-1.1992188,0.08886719,-0.34179688,18.125,1.5,5.96875,-69.875,-12.25,-130.6875
1664564455613,-1.0439453,-0.13085938,-0.4560547,9.625,3.65625,-13.0625,0.0,0.0,0.0
1664564455672,-0.8730469,-0.0146484375,-0.5214844,24.875,5.78125,-8.4375,0.0,0.0,0.0
1664564455693,-0.9277344,0.27734375,-0.47753906,2.125,-6.65625,-5.625,0.0,0.0,0.0
1664564455736,-0.9082031,0.028320312,-0.3857422,-22.40625,-18.5625,-3.0,0.0,0.0,0.0
1664564455774,-0.9736328,-0.16113281,-0.359375,-17.78125,-34.3125,-2.53125,0.0,0.0,0.0
1664564455813,-0.9970703,-0.16210938,-0.18164062,-4.03125,-35.40625,14.3125,0.0,0.0,0.0
1664564455852,-0.8388672,-0.08203125,-0.16308594,12.5,-14.3125,33.96875,0.0,0.0,0.0
1664564455893,-0.7236328,-0.017578125,-0.1796875,25.625,-3.4375,52.40625,0.0,0.0,0.0
1664564455932,-0.7236328,-0.025390625,-0.13476562,35.5,11.09375,42.71875,0.0,0.0,0.0
1664564455973,-0.7480469,0.06542969,-0.171875,31.40625,12.0,40.75,0.0,0.0,0.0
1664564456013,-0.8173828,0.056640625,-0.17773438,37.03125,17.4375,35.625,0.0,0.0,0.0
1664564456053,-0.8466797,0.046875,-0.17089844,11.875,7.1875,34.40625,-67.8125,-5.1875,-131.3125
1664564456093,-0.8408203,0.047851562,-0.13378906,12.875,-9.90625,30.0,0.0,0.0,0.0
1664564456133,-0.8808594,0.0126953125,-0.005859375,18.40625,-20.53125,16.28125,0.0,0.0,0.0
1664564456173,-0.93652344,0.01171875,-0.015625,24.46875,-7.03125,10.375,0.0,0.0,0.0
1664564456212,-1.0224609,0.02734375,-0.08984375,31.25,5.40625,10.65625,0.0,0.0,0.0
1664564456252,-1.0976562,0.08496094,-0.25,32.9375,17.5,11.40625,0.0,0.0,0.0
1664564456293,-1.3525391,0.26660156,-0.50878906,8.78125,48.09375,15.125,0.0,0.0,0.0
1664564456332,-1.453125,0.30859375,-0.39160156,-11.96875,42.15625,12.25,0.0,0.0,0.0
1664564456373,-0.96875,0.056640625,-0.44140625,-14.125,25.4375,-25.09375,0.0,0.0,0.0
1664564456412,-0.59277344,0.013671875,-0.5859375,2.96875,89.78125,-31.5,0.0,0.0,0.0
1664564456473,-0.80566406,-0.018554688,-0.6435547,40.9375,-3.75,-17.59375,0.0,0.0,0.0
1664564456493,-1.0214844,-0.038085938,-0.234375,-7.28125,-40.375,-21.1875,0.0,0.0,0.0
1664564456532,-0.8222656,0.15332031,-0.4033203,-8.5625,14.28125,-35.53125,0.0,0.0,0.0
1664564456573,-0.67285156,-0.041015625,-0.36035156,-34.75,-31.5,-47.25,-68.25,-4.9375,-135.625
1664564456613,-0.5761719,-0.06738281,-0.21484375,-27.71875,-26.4375,-38.53125,0.0,0.0,0.0
1664564456653,-0.5654297,0.060546875,-0.3564453,-29.1875,5.34375,-33.875,0.0,0.0,0.0
1664564456696,-0.71191406,-0.06542969,-0.36035156,-54.21875,4.5,-31.4375,0.0,0.0,0.0
1664564456732,-0.75,-0.11035156,-0.29882812,-54.46875,6.8125,-21.1875,0.0,0.0,0.0
1664564456773,-0.92871094,-0.19238281,-0.27246094,-41.8125,5.125,-20.34375,0.0,0.0,0.0
1664564456813,-0.96191406,-0.28320312,-0.2734375,-25.46875,5.46875,-16.6875,0.0,0.0,0.0
1664564456852,-0.99902344,-0.22265625,-0.30566406,-1.71875,20.90625,-7.9375,0.0,0.0,0.0
1664564456893,-1.1923828,-0.091796875,-0.3466797,-9.53125,15.3125,-0.6875,0.0,0.0,0.0
1664564456933,-1.2919922,-0.23535156,-0.47558594,-20.28125,9.5625,-5.9375,0.0,0.0,0.0
1664564456972,-1.4277344,-0.23535156,-0.6533203,12.25,10.84375,-2.15625,0.0,0.0,0.0
1664564457033,-1.0029297,0.018554688,-0.58203125,18.90625,-5.03125,-7.65625,0.0,0.0,0.0
1664564457053,-0.5966797,0.11230469,-0.4111328,1.9375,-44.5,-11.4375,-64.8125,-11.5,-138.375
1664564457095,-0.7519531,0.005859375,-0.4013672,4.375,-48.125,2.65625,0.0,0.0,0.0
1664564457133,-0.88671875,-0.15722656,-0.31152344,6.28125,-35.34375,9.75,0.0,0.0,0.0
1664564457173,-0.9423828,-0.13476562,-0.27441406,17.5,-23.40625,19.34375,0.0,0.0,0.0
1664564457213,-0.78808594,0.013671875,-0.25097656,35.75,-3.125,30.3125,0.0,0.0,0.0
1664564457253,-0.7470703,0.09472656,-0.22460938,28.5625,-0.8125,33.6875,0.0,0.0,0.0
1664564457293,-0.69921875,-0.020507812,-0.22753906,17.8125,-4.90625,35.03125,0.0,0.0,0.0
1664564457335,-0.7285156,-0.09375,-0.19628906,22.5625,4.875,44.25,0.0,0.0,0.0
1664564457374,-0.83496094,9.765625E-4,-0.20410156,20.6875,-4.78125,41.1875,0.0,0.0,0.0
1664564457412,-0.93359375,0.04296875,-0.21777344,12.9375,-17.65625,40.15625,0.0,0.0,0.0
1664564457453,-0.91308594,0.09472656,-0.20019531,2.78125,-11.25,25.4375,0.0,0.0,0.0
1664564457493,-1.0117188,0.08691406,-0.13476562,14.625,-11.4375,10.96875,0.0,0.0,0.0
1664564457533,-1.2763672,0.10253906,-0.21191406,8.28125,-0.6875,-7.78125,0.0,0.0,0.0
1664564457573,-1.1259766,-0.017578125,-0.3154297,-8.1875,6.8125,-16.625,-64.8125,-2.1875,-133.875
1664564457615,-1.2167969,0.032226562,-0.41796875,8.59375,16.09375,-3.8125,0.0,0.0,0.0
1664564457653,-0.5576172,-0.00390625,-0.56347656,2.375,50.9375,-12.78125,0.0,0.0,0.0
1664564457693,-0.7285156,-0.060546875,-0.5527344,41.25,33.3125,-16.0,0.0,0.0,0.0
1664564457733,-1.0361328,0.0390625,-0.5175781,17.625,8.21875,1.6875,0.0,0.0,0.0
1664564457774,-0.87597656,0.048828125,-0.39746094,5.0625,8.53125,-11.1875,0.0,0.0,0.0
1664564457813,-0.8222656,-0.047851562,-0.3203125,1.875,-8.375,-20.34375,0.0,0.0,0.0
1664564457853,-0.6298828,-0.1171875,-0.23339844,-7.09375,-7.65625,-17.21875,0.0,0.0,0.0
1664564457893,-0.5917969,0.0146484375,-0.23632812,0.21875,5.21875,-5.25,0.0,0.0,0.0
1664564457935,-0.6738281,0.06933594,-0.25683594,-10.5,6.6875,-10.09375,0.0,0.0,0.0
1664564457973,-0.75878906,-0.018554688,-0.3564453,-25.84375,9.5,-13.25,0.0,0.0,0.0
1664564458013,-0.88378906,-0.030273438,-0.35253906,-30.46875,7.90625,-17.34375,0.0,0.0,0.0
1664564458053,-0.9296875,-0.14453125,-0.2841797,-38.78125,-6.96875,-27.53125,-66.0,-5.9375,-136.6875
1664564458093,-1.0673828,-0.26953125,-0.2578125,-18.5,-2.625,-21.5,0.0,0.0,0.0
1664564458134,-1.3017578,-0.18945312,-0.30566406,-13.6875,2.59375,-10.28125,0.0,0.0,0.0
1664564458173,-1.3603516,-0.17382812,-0.41210938,-17.46875,-0.1875,-13.8125,0.0,0.0,0.0
1664564458215,-1.3447266,-0.17480469,-0.54296875,-1.34375,3.03125,-15.625,0.0,0.0,0.0
1664564458255,-0.99902344,0.064453125,-0.6152344,17.1875,2.65625,-11.625,0.0,0.0,0.0
