# Sensor type: Respeck
# Activity type: Sitting bent backward
# Activity code: 5
# Subject id: s1912575
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1664934241092,-0.2758789,-0.5120239,0.8395386,-0.015625,0.609375,-0.234375
1664934241142,-0.27441406,-0.5203247,0.83148193,0.546875,-0.125,-0.0625
1664934241194,-0.28735352,-0.51568604,0.8283081,-1.890625,-0.375,0.28125
1664934241217,-0.2841797,-0.5171509,0.83221436,-1.90625,-1.265625,-0.03125
1664934241251,-0.29174805,-0.51519775,0.838562,0.265625,-0.984375,0.0625
1664934241296,-0.2927246,-0.51568604,0.840271,-0.5625,-0.84375,0.265625
1664934241329,-0.29248047,-0.51275635,0.83709717,-1.390625,0.234375,0.328125
1664934241375,-0.2866211,-0.5088501,0.84295654,0.140625,-0.15625,-0.1875
1664934241408,-0.29370117,-0.5125122,0.83099365,-0.421875,-0.375,0.0
1664934241453,-0.28808594,-0.50445557,0.83099365,-1.625,-0.546875,0.203125
1664934241486,-0.29418945,-0.50567627,0.83807373,0.046875,-0.1875,-0.0625
1664934241531,-0.28686523,-0.50738525,0.8444214,0.421875,0.34375,-0.046875
1664934241566,-0.28515625,-0.50616455,0.8366089,-0.734375,0.28125,0.296875
1664934241611,-0.29516602,-0.50372314,0.84246826,0.40625,0.125,0.0625
1664934241644,-0.29174805,-0.5071411,0.83270264,0.34375,-0.015625,0.265625
1664934241701,-0.29589844,-0.5010376,0.83807373,-0.125,0.21875,-0.171875
1664934241726,-0.28686523,-0.50445557,0.8329468,0.484375,1.046875,-0.453125
1664934241768,-0.29077148,-0.5093384,0.8456421,3.25,0.890625,0.40625
1664934241805,-0.2915039,-0.517395,0.8307495,-3.078125,-0.078125,0.234375
1664934241846,-0.29516602,-0.48809814,0.83880615,-2.078125,0.015625,-0.65625
1664934241881,-0.2841797,-0.50494385,0.83587646,2.015625,1.3125,0.28125
1664934241927,-0.29785156,-0.51031494,0.821228,-3.078125,-0.84375,0.34375
1664934241959,-0.28710938,-0.49713135,0.8395386,-1.953125,-0.09375,0.25
1664934242005,-0.28198242,-0.4961548,0.85150146,1.34375,0.84375,0.0
1664934242084,-0.2915039,-0.4985962,0.84588623,-0.25,0.765625,0.265625
1664934242090,-0.2841797,-0.4981079,0.84368896,1.09375,1.125,0.203125
1664934242116,-0.2854004,-0.4998169,0.8373413,0.96875,1.125,0.328125
1664934242162,-0.28125,-0.5010376,0.8500366,1.25,1.109375,-0.078125
1664934242219,-0.28295898,-0.4973755,0.8468628,0.3125,0.9375,0.359375
1664934242244,-0.2861328,-0.49761963,0.8390503,-0.046875,0.53125,0.296875
1664934242277,-0.28881836,-0.50445557,0.8348999,-0.15625,0.46875,0.265625
1664934242322,-0.28393555,-0.49639893,0.8439331,-0.25,0.265625,0.328125
1664934242355,-0.28735352,-0.4981079,0.8500366,0.375,0.6875,0.21875
1664934242400,-0.2824707,-0.50177,0.8395386,0.40625,1.046875,0.40625
1664934242433,-0.2841797,-0.5029907,0.84490967,0.15625,1.171875,0.234375
1664934242479,-0.28271484,-0.5022583,0.84539795,0.484375,0.8125,-0.046875
1664934242526,-0.27807617,-0.4981079,0.8463745,0.15625,0.75,-0.25
1664934242557,-0.28735352,-0.4956665,0.8500366,2.921875,0.71875,0.359375
1664934242592,-0.27490234,-0.51153564,0.83709717,-0.546875,0.03125,-0.109375
1664934242636,-0.28637695,-0.49224854,0.85076904,0.640625,0.296875,-0.9375
1664934242681,-0.2788086,-0.506897,0.84710693,3.15625,0.265625,-0.46875
1664934242727,-0.2763672,-0.50372314,0.8395386,0.671875,-0.5,-0.171875
1664934242761,-0.28735352,-0.51568604,0.8373413,0.03125,-1.3125,-0.171875
1664934242793,-0.2854004,-0.49591064,0.8456421,0.609375,-1.21875,-0.390625
1664934242838,-0.28710938,-0.49908447,0.84661865,2.46875,-0.171875,-0.046875
1664934242872,-0.30151367,-0.5117798,0.8312378,0.6875,-1.078125,0.140625
1664934242952,-0.28686523,-0.50738525,0.8319702,0.3125,-0.53125,-0.21875
1664934242955,-0.28857422,-0.5076294,0.8422241,1.890625,-0.296875,-0.21875
1664934242996,-0.29223633,-0.506897,0.8353882,-0.03125,-0.828125,0.1875
1664934243030,-0.28710938,-0.5112915,0.8390503,0.4375,-0.359375,-0.21875
1664934243075,-0.29248047,-0.5095825,0.836853,0.59375,-0.4375,-0.046875
1664934243110,-0.29638672,-0.50323486,0.83270264,0.65625,-0.390625,-0.0625
1664934243155,-0.29101562,-0.505188,0.8317261,1.078125,0.15625,-0.09375
1664934243198,-0.29711914,-0.5059204,0.840271,0.875,0.09375,0.09375
1664934243244,-0.29516602,-0.5137329,0.8356323,0.75,0.21875,0.203125
1664934243266,-0.2956543,-0.5088501,0.8329468,-1.25,-0.625,-0.09375
1664934243311,-0.28857422,-0.50860596,0.8156128,1.015625,0.03125,-0.375
1664934243344,-0.29492188,-0.5130005,0.83929443,4.6875,1.390625,0.453125
1664934243389,-0.28979492,-0.5322876,0.8139038,-0.28125,0.84375,0.328125
1664934243423,-0.29711914,-0.5083618,0.8344116,-0.875,-0.234375,-0.546875
1664934243468,-0.2944336,-0.5149536,0.8361206,2.390625,1.03125,-0.40625
1664934243524,-0.29614258,-0.5147095,0.83221436,0.03125,0.421875,0.109375
1664934243547,-0.30029297,-0.51763916,0.83465576,0.46875,0.421875,0.0
1664934243580,-0.29370117,-0.5149536,0.836853,1.640625,0.34375,-0.1875
1664934243625,-0.28881836,-0.51885986,0.838562,1.640625,0.09375,0.1875
1664934243660,-0.29077148,-0.51226807,0.82147217,1.015625,-0.234375,0.40625
