# Sensor type: Respeck
# Activity type: Standing
# Activity code: 100
# Subject id: s1912575
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1664896329687,-0.12060547,-0.99468994,0.09466553,0.984375,0.96875,-0.3125
1664896329730,-0.06713867,-1.017395,0.08758545,0.828125,0.59375,0.734375
1664896329761,-0.071777344,-0.97857666,0.07537842,-0.796875,-0.890625,0.0625
1664896329806,-0.12695312,-0.9961548,0.089538574,-0.109375,-2.21875,-1.25
1664896329836,-0.1303711,-1.0181274,0.09295654,0.359375,-1.3125,0.234375
1664896329882,-0.099121094,-0.986145,0.07611084,-1.0,-2.828125,0.390625
1664896329927,-0.10571289,-0.9883423,0.08856201,0.234375,-2.78125,-0.03125
1664896329957,-0.14355469,-0.99786377,0.09539795,-0.578125,-2.5625,-0.546875
1664896330000,-0.12841797,-0.9883423,0.0914917,-0.671875,-1.96875,-0.203125
1664896330062,-0.10864258,-0.9924927,0.09442139,-0.609375,-1.78125,-0.78125
1664896330076,-0.115478516,-0.98883057,0.09320068,-2.171875,-2.65625,-0.296875
1664896330122,-0.12695312,-0.97735596,0.09490967,-2.515625,-2.0,-0.59375
1664896330150,-0.1105957,-1.0088501,0.10418701,-1.546875,-1.234375,-1.09375
1664896330197,-0.13378906,-0.9961548,0.11199951,-0.75,-1.140625,-0.15625
1664896330243,-0.114746094,-0.98638916,0.09490967,-4.515625,-2.140625,-1.265625
1664896330271,-0.12109375,-1.0130005,0.11541748,0.640625,-2.625,-0.421875
1664896330316,-0.11669922,-0.9849243,0.113220215,-1.515625,-1.390625,-0.1875
1664896330361,-0.1340332,-0.99176025,0.11517334,-1.171875,-0.421875,-1.0625
1664896330391,-0.12915039,-0.9993286,0.109558105,0.671875,-0.03125,-0.078125
1664896330437,-0.107666016,-0.98883057,0.11102295,1.0625,1.09375,0.0
1664896330482,-0.119384766,-0.9898071,0.10760498,2.140625,1.234375,0.25
1664896330512,-0.12109375,-0.99224854,0.11077881,0.984375,0.71875,-0.0625
1664896330557,-0.11621094,-0.9993286,0.113220215,0.109375,0.8125,-0.171875
1664896330587,-0.11035156,-0.99786377,0.113220215,0.59375,1.09375,-0.015625
1664896330632,-0.12451172,-0.99835205,0.105651855,-0.21875,0.59375,-0.09375
1664896330677,-0.12451172,-0.98443604,0.10638428,0.125,0.359375,0.34375
1664896330707,-0.11376953,-0.989563,0.12420654,1.09375,1.078125,0.109375
1664896330751,-0.10839844,-0.99542236,0.112976074,-1.453125,0.078125,-0.21875
1664896330797,-0.14160156,-0.99102783,0.13201904,1.09375,-0.28125,0.65625
1664896330827,-0.1105957,-1.0015259,0.10369873,-3.0,-1.015625,-0.609375
1664896330873,-0.11791992,-0.99224854,0.1305542,0.703125,-0.796875,0.53125
1664896330900,-0.12451172,-0.98150635,0.121032715,-0.4375,-0.234375,-0.0625
1664896330947,-0.12792969,-0.99542236,0.11663818,-0.421875,-0.671875,-0.53125
1664896330993,-0.12133789,-0.9976196,0.124938965,0.296875,-0.3125,0.125
1664896331024,-0.1171875,-0.99005127,0.113464355,0.53125,-0.046875,-0.03125
1664896331068,-0.12451172,-0.98394775,0.10321045,0.734375,-0.046875,-0.0625
1664896331112,-0.12084961,-0.9812622,0.11077881,0.421875,0.21875,0.15625
1664896331143,-0.12011719,-0.9932251,0.117614746,0.09375,-0.140625,-0.296875
1664896331186,-0.1171875,-0.99664307,0.1149292,-0.296875,-0.234375,0.0
1664896331234,-0.1237793,-0.98443604,0.10760498,0.71875,0.265625,0.03125
1664896331264,-0.1237793,-0.99053955,0.105895996,0.609375,0.234375,0.203125
1664896331338,-0.12695312,-0.9924927,0.11932373,0.921875,0.5625,0.0625
1664896331341,-0.10571289,-1.0029907,0.11126709,-0.421875,0.34375,0.03125
1664896331382,-0.12841797,-0.9949341,0.13494873,1.609375,0.421875,1.03125
1664896331443,-0.114990234,-0.98394775,0.0927124,-2.71875,-0.03125,0.03125
1664896331457,-0.11328125,-1.010315,0.12567139,4.203125,1.359375,0.734375
1664896331502,-0.11352539,-0.99346924,0.12664795,0.0,0.46875,0.8125
1664896331547,-0.118652344,-0.9871216,0.1161499,-0.203125,-0.015625,0.140625
1664896331577,-0.119140625,-0.99053955,0.10809326,1.328125,-0.21875,0.515625
1664896331621,-0.11621094,-0.9907837,0.11175537,0.65625,0.359375,0.46875
1664896331653,-0.115234375,-0.99664307,0.117614746,0.78125,0.25,0.3125
1664896331698,-0.11279297,-0.9890747,0.11785889,0.5625,1.0625,0.359375
1664896331741,-0.10205078,-0.991272,0.117614746,0.609375,0.96875,0.5
1664896331770,-0.11328125,-0.9956665,0.11199951,-0.171875,0.640625,0.0
1664896331818,-0.114746094,-0.99176025,0.11566162,0.90625,1.40625,0.34375
1664896331861,-0.11206055,-1.0010376,0.11004639,1.53125,1.015625,0.296875
1664896331907,-0.10424805,-0.9890747,0.11834717,0.609375,0.796875,0.546875
1664896331938,-0.096191406,-0.9981079,0.10369873,-0.421875,0.609375,0.109375
1664896331983,-0.12084961,-1.0020142,0.12591553,1.46875,0.515625,0.765625
1664896332015,-0.095214844,-0.99053955,0.09051514,-1.90625,-0.046875,0.3125
1664896332057,-0.09277344,-0.9927368,0.13275146,2.734375,0.25,0.875
