# Sensor type: Thingy
# Activity type: Standing
# Activity code: 100
# Subject id: s1912575
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1664934788461,-0.984375,0.12597656,0.15136719,-0.375,-1.09375,0.1875,0.0,0.0,0.0
1664934788478,-0.9794922,0.13476562,0.1484375,0.8125,0.0625,-0.28125,0.0,0.0,0.0
1664934788521,-0.9863281,0.13574219,0.15527344,-0.71875,-1.03125,-0.21875,0.0,0.0,0.0
1664934788568,-0.97558594,0.12988281,0.14746094,-0.59375,0.0625,-0.15625,-77.875,14.5625,-144.5
1664934788614,-0.9716797,0.13574219,0.13183594,-0.125,-0.59375,0.125,0.0,0.0,0.0
1664934788636,-0.98535156,0.13574219,0.16015625,-0.0625,0.5625,-0.09375,0.0,0.0,0.0
1664934788681,-0.97753906,0.125,0.14257812,0.5,-0.34375,-0.40625,0.0,0.0,0.0
1664934788726,-0.9863281,0.13085938,0.16308594,-0.3125,-0.125,-0.46875,0.0,0.0,0.0
1664934788771,-0.9814453,0.12792969,0.15527344,0.5625,-0.34375,0.03125,0.0,0.0,0.0
1664934788838,-0.9814453,0.13476562,0.15917969,0.625,-0.125,-0.40625,0.0,0.0,0.0
1664934788840,-0.9814453,0.13671875,0.15527344,-0.125,0.0625,-0.15625,0.0,0.0,0.0
1664934788885,-0.9873047,0.13085938,0.16601562,0.90625,-0.125,-0.40625,0.0,0.0,0.0
1664934788930,-0.9824219,0.13574219,0.15625,0.375,0.3125,0.125,0.0,0.0,0.0
1664934788971,-0.97753906,0.14550781,0.15332031,-0.53125,0.125,-0.40625,0.0,0.0,0.0
1664934788994,-0.98339844,0.12890625,0.15917969,-0.5,0.4375,0.375,0.0,0.0,0.0
1664934789040,-0.9873047,0.13476562,0.15234375,-0.0625,-0.3125,-0.15625,-77.125,13.8125,-144.9375
1664934789086,-0.9746094,0.13378906,0.15429688,-0.0625,-0.125,0.03125,0.0,0.0,0.0
1664934789130,-0.98535156,0.13183594,0.14941406,0.75,0.0625,-0.09375,0.0,0.0,0.0
1664934789173,-0.9814453,0.13671875,0.14648438,0.1875,-0.125,-0.03125,0.0,0.0,0.0
1664934789197,-0.984375,0.13476562,0.15039062,-0.90625,-0.125,-0.09375,0.0,0.0,0.0
1664934789243,-0.9785156,0.1328125,0.15625,-0.0625,0.1875,-0.40625,0.0,0.0,0.0
