# Sensor type: Respeck
# Activity type: Running
# Activity code: 11
# Subject id: s1912575
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1664567612737,-0.022949219,-0.90948486,0.25042725,8.171875,9.671875,7.65625
1664567612784,-0.012451172,-0.987854,0.17108154,9.828125,9.390625,12.328125
1664567612816,0.084472656,-0.9324341,0.19989014,13.609375,4.625,15.90625
1664567612859,0.14453125,-0.8948364,0.1383667,16.546875,2.078125,17.390625
1664567612906,0.20800781,-0.798645,0.137146,22.3125,-7.15625,22.859375
1664567612938,0.29541016,-0.67974854,0.12664795,21.390625,-11.046875,25.890625
1664567612986,0.1472168,-0.7839966,0.25604248,0.359375,-15.421875,9.96875
1664567613017,-0.009765625,-1.0252075,0.31341553,-2.515625,-19.90625,1.390625
1664567613062,-0.16015625,-0.909729,0.26507568,6.703125,-1.375,12.171875
1664567613099,-0.2109375,-1.0061646,0.4142456,-11.546875,5.109375,13.546875
1664567613178,0.2788086,-2.0,0.8004761,2.15625,-9.25,23.796875
1664567613180,0.2548828,-2.0,0.78778076,40.078125,-12.734375,-15.75
1664567613231,0.024169922,-0.8399048,-0.14776611,43.3125,-18.03125,-20.625
1664567613255,0.21777344,-0.67144775,0.23773193,36.234375,25.9375,5.40625
1664567613300,0.29418945,-0.86724854,0.4586792,8.203125,-5.453125,-3.78125
1664567613332,-0.031982422,-0.51275635,-0.0115356445,0.734375,9.296875,-25.171875
1664567613379,-0.41308594,0.35443115,-0.051086426,38.34375,16.40625,-12.09375
1664567613412,0.022705078,0.25604248,-0.2630005,-26.296875,16.84375,-15.96875
1664567613457,0.25927734,-0.7490845,-0.38409424,-101.4375,-27.296875,9.765625
1664567613489,0.7199707,-2.0,1.0617065,41.890625,-33.4375,20.984375
1664567613535,-0.7324219,-2.0,0.8185425,73.828125,-18.703125,-4.953125
1664567613568,-0.099853516,-1.3023071,-0.04107666,-9.234375,58.390625,6.15625
1664567613615,0.05102539,-1.4746704,-0.13043213,48.453125,21.109375,14.5625
1664567613647,-0.026855469,-1.0134888,-0.4163208,12.921875,37.4375,2.46875
1664567613694,0.51831055,-0.17852783,0.3270874,58.46875,57.421875,10.859375
1664567613728,0.22509766,0.49456787,-0.066467285,27.71875,19.03125,6.859375
1664567613773,-0.37329102,0.3065796,-0.2793579,-80.265625,-11.734375,16.546875
1664567613805,0.2902832,-0.17681885,-0.43658447,-26.4375,-81.71875,-1.203125
1664567613850,0.62231445,-2.0,-0.4907837,-111.984375,24.046875,-26.078125
1664567613885,0.8820801,-2.0,0.6364136,65.0625,-19.03125,1.734375
1664567613929,0.31201172,-1.513977,-0.3928833,-0.609375,-19.5625,-43.9375
1664567613963,0.1105957,-1.3338013,0.1461792,25.28125,-17.609375,-4.15625
1664567614008,0.16723633,-0.71343994,0.27972412,-2.140625,-39.921875,-9.375
1664567614042,-0.4880371,0.03729248,-0.21612549,23.515625,-46.796875,-27.875
1664567614091,-0.60253906,0.5541382,-0.27593994,29.953125,48.609375,-8.765625
1664567614120,0.5776367,0.13812256,-0.040100098,-5.59375,13.625,-20.875
1664567614166,0.15844727,-0.40093994,-0.21270752,-47.234375,2.078125,-8.296875
1664567614199,-0.2705078,-1.7185669,0.15496826,-141.75,34.4375,21.328125
1664567614246,-0.23217773,-2.0,1.8043823,103.84375,-1.65625,-26.65625
1664567614278,0.19555664,-0.9026489,-0.2000122,26.546875,46.40625,19.5
1664567614325,0.34448242,-1.0396118,-0.22076416,-57.8125,27.859375,11.28125
1664567614357,-0.020751953,-1.3311157,0.36834717,57.296875,35.578125,-1.953125
1664567614403,-0.15771484,0.40325928,0.023864746,27.03125,18.171875,8.0
1664567614436,0.033691406,0.63739014,-0.579895,-63.09375,35.734375,6.3125
1664567614493,0.30639648,0.06439209,0.024597168,18.140625,4.3125,15.671875
1664567614516,0.30273438,-0.53082275,-0.37042236,-26.234375,-52.875,-2.3125
1664567614560,0.21826172,-1.9229126,0.12200928,-92.53125,-14.671875,-33.96875
1664567614596,0.94018555,-2.0,1.0753784,128.23438,-12.515625,7.21875
1664567614641,0.24707031,-1.5755005,0.058044434,24.21875,-27.6875,-23.625
1664567614671,-0.033447266,-1.6314087,0.28045654,18.65625,-1.734375,-10.765625
1664567614718,0.32910156,-0.70513916,0.12347412,22.0625,-24.21875,-3.53125
1664567614754,-0.11230469,0.19866943,-0.038879395,59.296875,-10.875,-22.75
1664567614796,-0.72387695,0.8932495,-0.3867798,31.84375,27.34375,-1.6875
1664567614829,0.6633301,-0.12335205,0.03753662,-31.03125,1.421875,-17.828125
1664567614875,0.2475586,-0.315979,0.13031006,-41.828125,-4.265625,-7.78125
1664567614907,-0.1965332,-0.93951416,-0.23931885,-146.54688,-0.78125,24.6875
1664567614952,0.9030762,-2.0,0.96795654,-18.578125,-51.21875,49.078125
1664567614987,-0.8046875,-1.6985474,0.9664917,182.71875,-1.5625,1.015625
1664567615031,0.08520508,-1.3081665,-0.38580322,-63.109375,59.609375,6.328125
1664567615066,0.69555664,-1.1235962,0.035095215,41.21875,31.890625,3.96875
1664567615111,0.30249023,-0.2119751,0.2736206,72.171875,35.953125,12.734375
1664567615145,-0.2956543,0.57562256,-0.34552002,-37.671875,-25.296875,28.484375
1664567615189,-0.111328125,0.32196045,-0.24346924,-56.1875,-19.1875,-5.703125
1664567615224,0.25585938,-0.25445557,0.10687256,9.078125,-17.0625,-2.03125
1664567615271,0.103027344,-0.79400635,-0.18634033,-73.296875,-23.796875,-0.671875
1664567615302,1.1540527,-2.0,0.28875732,-110.4375,-18.734375,-6.4375
1664567615347,0.35327148,-2.0,0.2909546,52.28125,2.125,-26.96875
1664567615392,-0.51538086,-1.2473755,0.03338623,46.0625,-23.203125,-25.203125
1664567615426,0.5085449,-1.2451782,0.35662842,14.328125,10.203125,-3.15625
1664567615471,0.2536621,-0.44049072,0.26483154,40.75,-23.453125,-21.1875
1664567615505,-0.64819336,0.5309448,-0.5149536,41.40625,-5.984375,-26.71875
1664567615550,0.13330078,0.77923584,-0.08062744,13.96875,31.171875,-8.265625
1664567615584,0.58618164,-0.2637329,0.002380371,-21.40625,-3.078125,-8.578125
1664567615663,-0.0014648438,-0.78863525,-0.41607666,-75.828125,-10.625,13.484375
1664567615666,-0.44921875,-2.0,0.3607788,-105.125,15.46875,41.625
1664567615709,-0.39086914,-2.0,1.6327515,121.515625,60.234375,-30.390625
1664567615739,-0.044433594,-1.3596802,-0.30133057,12.78125,51.046875,8.203125
1664567615785,0.41357422,-1.0840454,-0.10040283,-17.6875,38.984375,8.1875
1664567615818,0.42260742,-0.7107544,0.44744873,56.84375,53.65625,11.96875
1664567615865,-0.3642578,0.47943115,-0.30841064,15.578125,-5.59375,22.328125
1664567615898,-0.17089844,0.50775146,-0.3447876,-51.984375,2.234375,4.28125
1664567615942,0.38085938,0.008483887,-0.0012817383,-0.46875,-7.21875,-0.71875
