# Sensor type: Respeck
# Activity type: Sitting
# Activity code: 0
# Subject id: s1912575
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1664374297922,-0.10180664,-0.88238525,0.5114136,17.15625,6.8125,2.359375
1664374297965,-0.0847168,-0.87994385,0.43475342,10.0625,6.234375,0.765625
1664374297996,-0.17529297,-0.8648071,0.4076538,8.0625,8.453125,-0.140625
1664374298045,-0.15209961,-0.9209595,0.4093628,1.65625,5.828125,-1.59375
1664374298086,-0.1394043,-0.9258423,0.45257568,1.109375,0.84375,-0.125
1664374298116,-0.10498047,-0.91485596,0.4257202,-0.234375,0.5625,-1.40625
1664374298160,-0.14819336,-0.91119385,0.42767334,-8.734375,0.34375,-1.75
1664374298192,-0.16015625,-0.9104614,0.44769287,-8.25,-2.234375,-2.578125
1664374298235,-0.15283203,-0.89971924,0.47161865,-7.65625,-2.90625,-2.796875
1664374298282,-0.14672852,-0.87677,0.48406982,-5.484375,-1.171875,-1.78125
1664374298312,-0.13330078,-0.8880005,0.47332764,-3.40625,0.4375,-2.0
1664374298357,-0.1694336,-0.9014282,0.46844482,-8.5,2.40625,-1.625
1664374298402,-0.17260742,-0.8701782,0.50775146,-2.859375,0.453125,-0.578125
1664374298433,-0.14990234,-0.86187744,0.4874878,8.640625,0.828125,1.1875
1664374298477,-0.14868164,-0.8916626,0.4869995,2.125,-0.09375,-0.90625
1664374298507,-0.12841797,-0.86065674,0.4977417,3.4375,0.359375,-0.1875
1664374298552,-0.13232422,-0.8796997,0.4845581,4.5,-0.109375,1.984375
1664374298595,-0.16601562,-0.88848877,0.4743042,-4.453125,-3.03125,-0.0625
1664374298626,-0.19848633,-0.87701416,0.4454956,2.171875,0.125,0.984375
1664374298673,-0.17700195,-0.892395,0.45965576,9.609375,6.0625,1.9375
1664374298716,-0.12817383,-0.8904419,0.45916748,0.109375,3.453125,2.09375
1664374298745,-0.15600586,-0.8855591,0.45550537,-3.0625,1.234375,1.203125
