# Sensor type: Respeck
# Activity type: Sitting
# Activity code: 0
# Subject id: s1800825
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1665673698336,-0.16210938,-0.98638916,0.038024902,0.03125,-0.90625,-0.03125
1665673698382,-0.17578125,-0.9920044,0.039001465,-3.09375,0.71875,-0.453125
1665673698427,-0.16870117,-0.991272,0.053894043,1.984375,-2.9375,0.25
1665673698457,-0.17553711,-0.99664307,0.042663574,1.625,-0.890625,0.09375
1665673698502,-0.16894531,-0.98760986,0.04437256,-1.65625,0.640625,-0.15625
1665673698547,-0.171875,-0.98321533,0.04876709,-0.96875,0.484375,-0.265625
1665673698577,-0.17236328,-0.9951782,0.04144287,3.375,-2.203125,0.046875
1665673698623,-0.17504883,-0.9944458,0.038757324,-0.984375,0.5625,-0.390625
1665673698652,-0.17285156,-0.9907837,0.045837402,0.125,0.234375,-0.171875
1665673698700,-0.1743164,-0.99176025,0.036071777,1.453125,0.8125,-0.171875
1665673698742,-0.17260742,-0.9968872,0.043395996,-0.03125,0.921875,-0.28125
1665673698775,-0.16113281,-0.98028564,0.042663574,1.328125,0.078125,-0.21875
1665673698817,-0.16821289,-1.0027466,0.04168701,1.40625,-3.8125,-0.453125
1665673698862,-0.1743164,-0.99591064,0.043395996,-1.953125,-5.796875,-0.296875
1665673698892,-0.17993164,-0.9841919,0.03729248,0.640625,-2.578125,0.015625
1665673698938,-0.18383789,-0.98883057,0.028259277,0.625,0.90625,-0.34375
1665673698982,-0.17773438,-0.98809814,0.038757324,1.375,2.21875,0.140625
1665673699012,-0.17041016,-0.9866333,0.046569824,-1.25,2.921875,-0.234375
1665673699057,-0.17456055,-0.991272,0.04901123,1.40625,1.515625,-0.1875
1665673699103,-0.17138672,-0.9902954,0.034118652,-0.46875,-1.234375,-0.3125
1665673699133,-0.1784668,-0.98931885,0.03314209,0.875,0.390625,-0.09375
1665673699178,-0.1784668,-0.99346924,0.05291748,0.171875,2.390625,0.296875
1665673699223,-0.16430664,-0.9963989,0.016296387,-3.453125,-0.1875,-0.421875
1665673699252,-0.17602539,-0.97320557,0.05267334,1.53125,-0.15625,-0.015625
1665673699299,-0.17651367,-0.9973755,0.0368042,1.375,-0.40625,-0.03125
1665673699360,-0.17773438,-0.98760986,0.039245605,-0.453125,-0.53125,-0.46875
1665673699372,-0.17944336,-1.0007935,0.04144287,1.875,-1.1875,-0.125
1665673699418,-0.1850586,-0.99298096,0.03729248,0.171875,1.140625,0.0
1665673699463,-0.18115234,-0.9915161,0.034851074,-0.578125,1.296875,-0.1875
1665673699495,-0.1743164,-0.98760986,0.034851074,-0.15625,2.59375,-0.203125
1665673699538,-0.16894531,-0.9927368,0.042175293,-0.1875,1.1875,-0.09375
1665673699584,-0.1730957,-0.9854126,0.036315918,-0.671875,0.296875,0.015625
1665673699613,-0.17285156,-0.9963989,0.038269043,-1.734375,-0.765625,0.0
1665673699658,-0.17407227,-0.98809814,0.05316162,-0.140625,-2.09375,0.0625
1665673699687,-0.17944336,-0.99224854,0.039245605,-1.796875,-0.734375,-0.125
1665673699732,-0.18334961,-0.9834595,0.046813965,-0.421875,1.765625,-0.03125
1665673699777,-0.18115234,-0.9829712,0.043151855,1.453125,5.1875,0.203125
1665673699807,-0.17626953,-0.9939575,0.046813965,-3.328125,1.875,-0.203125
1665673699852,-0.16894531,-0.9841919,0.04486084,-0.25,-1.546875,-0.03125
1665673699897,-0.17651367,-0.99053955,0.059753418,0.171875,-1.1875,-0.28125
1665673699927,-0.17236328,-0.9920044,0.051452637,1.25,-2.359375,-0.046875
1665673699973,-0.18334961,-0.9956665,0.047790527,-0.171875,-0.390625,-0.078125
1665673700017,-0.18554688,-0.9898071,0.04510498,-0.96875,0.109375,-0.078125
1665673700048,-0.18066406,-0.989563,0.053894043,0.296875,0.0,-0.078125
1665673700093,-0.17919922,-0.97662354,0.051452637,1.6875,1.390625,0.0
1665673700137,-0.17919922,-0.9915161,0.04852295,2.3125,0.265625,0.171875
1665673700169,-0.18383789,-1.003479,0.028503418,-3.15625,2.296875,-0.296875
1665673700212,-0.17602539,-0.9807739,0.04437256,3.0625,-0.9375,0.171875
1665673700257,-0.1730957,-0.9937134,0.051940918,-0.078125,0.0625,-0.109375
1665673700286,-0.17700195,-0.9937134,0.04071045,2.15625,-3.421875,0.203125
1665673700332,-0.1821289,-1.0012817,0.036315918,2.140625,-1.234375,0.328125
1665673700377,-0.17651367,-0.98516846,0.039001465,0.953125,-0.328125,0.328125
1665673700407,-0.17651367,-0.9993286,0.02532959,0.1875,-0.875,0.28125
1665673700452,-0.17822266,-0.9915161,0.034118652,-0.046875,-0.625,0.0625
1665673700497,-0.17407227,-0.99176025,0.026062012,0.40625,-2.078125,0.15625
1665673700527,-0.1730957,-0.987854,0.03265381,-0.5625,-0.65625,-0.1875
1665673700572,-0.18310547,-0.9961548,0.04046631,-1.078125,1.5625,-0.03125
1665673700619,-0.17529297,-0.989563,0.038269043,0.34375,1.5625,0.109375
1665673700647,-0.17919922,-0.991272,0.030944824,-0.40625,1.40625,0.09375
1665673700692,-0.1743164,-0.9812622,0.038757324,0.234375,0.875,0.203125
1665673700738,-0.17456055,-0.9963989,0.03265381,0.078125,-0.015625,-0.078125
1665673700768,-0.16894531,-0.98150635,0.039489746,-0.28125,-0.671875,0.046875
1665673700813,-0.17822266,-0.9951782,0.04119873,0.921875,0.46875,-0.03125
1665673700842,-0.17553711,-0.98443604,0.03289795,-1.859375,1.828125,-0.03125
1665673700888,-0.17382812,-0.9837036,0.039978027,1.109375,-1.5,0.09375
1665673700933,-0.18334961,-0.99224854,0.039001465,1.109375,-0.15625,-0.078125
1665673700964,-0.16772461,-0.9890747,0.030212402,-0.78125,-1.640625,-0.25
1665673701008,-0.1730957,-0.986145,0.03363037,1.140625,-2.375,-0.28125
1665673701053,-0.17260742,-0.9902954,0.04119873,0.109375,-2.5,-0.1875
1665673701083,-0.17285156,-0.99005127,0.026550293,0.0,-3.265625,-0.578125
1665673701128,-0.17895508,-0.9846802,0.0446167,1.28125,-2.125,-0.15625
1665673701173,-0.17700195,-0.98028564,0.020935059,-2.765625,-0.28125,-0.40625
1665673701203,-0.17236328,-0.98565674,0.035095215,0.34375,-2.953125,-0.375
1665673701248,-0.17382812,-1.0007935,0.026062012,3.3125,-3.0,-0.046875
1665673701293,-0.18530273,-0.99957275,0.02508545,-0.328125,-1.046875,-0.203125
1665673701324,-0.1796875,-0.98638916,0.02923584,-1.65625,0.28125,-0.234375
1665673701367,-0.18237305,-0.97906494,0.038513184,2.3125,-0.546875,0.0625
1665673701414,-0.17871094,-1.0022583,0.027038574,1.53125,0.265625,-0.046875
1665673701443,-0.17993164,-0.9763794,0.034118652,-2.765625,1.25,-0.125
1665673701488,-0.18286133,-0.98809814,0.0368042,0.375,0.96875,-0.234375
1665673701533,-0.18530273,-0.9902954,0.024597168,1.453125,0.3125,0.046875
1665673701565,-0.18237305,-0.9932251,0.034362793,-0.71875,2.546875,0.0
1665673701608,-0.17700195,-0.9968872,0.02923584,-1.4375,1.3125,-0.0625
1665673701653,-0.17382812,-0.9837036,0.038757324,1.5,-0.453125,0.3125
1665673701683,-0.17773438,-0.9920044,0.024108887,-1.234375,-0.765625,-0.171875
1665673701728,-0.17993164,-0.9841919,0.039001465,0.5,-0.609375,0.140625
1665673701773,-0.18066406,-0.9883423,0.035583496,-1.46875,-0.78125,-0.09375
1665673701803,-0.18774414,-0.9939575,0.03314209,0.0625,0.84375,-0.046875
1665673701848,-0.18286133,-0.9854126,0.028259277,-1.734375,1.171875,-0.03125
1665673701877,-0.17651367,-0.98760986,0.029724121,1.5625,0.40625,0.0
1665673701923,-0.17602539,-0.9944458,0.0368042,-1.203125,1.671875,0.140625
1665673701968,-0.17114258,-0.9741821,0.03753662,-0.1875,0.1875,-0.25
1665673701998,-0.17797852,-1.0029907,0.046081543,0.5,-0.046875,-0.09375
1665673702044,-0.1743164,-0.972229,0.03753662,-2.984375,1.15625,-0.453125
1665673702088,-0.18530273,-0.9920044,0.044128418,3.21875,1.84375,0.015625
1665673702118,-0.18408203,-0.9937134,0.028015137,-0.421875,2.71875,-0.09375
1665673702162,-0.17651367,-0.9854126,0.05316162,0.203125,2.265625,0.203125
1665673702208,-0.17822266,-0.97906494,0.04437256,-0.84375,1.5625,-0.203125
1665673702237,-0.18481445,-0.9990845,0.0368042,1.953125,1.296875,0.078125
1665673702283,-0.18017578,-0.98565674,0.040222168,-1.5625,1.421875,-0.3125
1665673702328,-0.17797852,-0.9993286,0.03265381,-0.25,3.109375,-0.046875
1665673702359,-0.18457031,-0.98443604,0.0368042,-0.3125,2.515625,-0.125
1665673702403,-0.17822266,-0.9898071,0.047790527,0.8125,-1.3125,-0.140625
1665673702448,-0.18481445,-0.9937134,0.034362793,1.234375,0.09375,-0.171875
1665673702478,-0.18701172,-0.991272,0.0368042,-1.15625,2.890625,-0.109375
1665673702523,-0.18188477,-0.9824829,0.039245605,-0.140625,2.40625,-0.109375
1665673702568,-0.18530273,-0.9985962,0.038024902,-0.078125,1.015625,-0.046875
1665673702598,-0.1796875,-0.9817505,0.041931152,-2.0,1.671875,-0.34375
1665673702643,-0.17602539,-0.98443604,0.048034668,1.28125,0.5,-0.109375
1665673702687,-0.18579102,-0.9907837,0.026794434,-0.5625,1.5,-0.125
1665673702718,-0.17822266,-0.9956665,0.04901123,-0.140625,0.921875,-0.109375
1665673702763,-0.1772461,-0.98638916,0.03704834,-0.90625,0.8125,-0.359375
1665673702808,-0.18286133,-0.97735596,0.051696777,4.171875,-0.40625,0.140625
1665673702837,-0.18115234,-0.99835205,0.035095215,-1.765625,1.859375,-0.140625
1665673702883,-0.18115234,-0.9885864,0.039978027,1.40625,-0.203125,-0.21875
1665673702944,-0.18603516,-0.9915161,0.045837402,1.28125,-0.21875,0.046875
1665673702958,-0.1821289,-0.98272705,0.035827637,2.53125,0.578125,0.171875
1665673703003,-0.1928711,-0.987854,0.045837402,8.59375,-3.34375,0.8125
1665673703033,-0.18530273,-0.9849243,0.011169434,13.09375,-2.59375,1.1875
1665673703078,-0.19189453,-0.9998169,0.008483887,10.265625,-1.046875,0.984375
1665673703123,-0.1953125,-0.9841919,-0.0068969727,11.9375,-0.8125,1.25
1665673703153,-0.17211914,-0.9883423,-0.06939697,6.640625,0.84375,0.25
1665673703198,-0.17480469,-0.9998169,-0.034973145,4.109375,0.25,0.265625
1665673703243,-0.17822266,-0.9771118,-0.031066895,1.59375,-0.78125,-0.234375
1665673703273,-0.18041992,-0.9951782,-0.03692627,7.734375,-0.1875,0.515625
1665673703317,-0.1706543,-0.98883057,-0.06573486,3.296875,-1.15625,0.34375
1665673703363,-0.18164062,-0.9788208,-0.039367676,2.8125,-1.1875,0.3125
1665673703392,-0.17749023,-0.9859009,-0.062561035,5.15625,1.359375,0.71875
