# Sensor type: Thingy
# Activity type: Running
# Activity code: 11
# Subject id: s1800825
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1664567018164,-0.97753906,0.08886719,0.16601562,1.5,8.90625,5.0625,0.0,0.0,0.0
1664567018204,-0.9794922,0.1171875,0.17773438,0.78125,13.03125,5.125,0.0,0.0,0.0
1664567018244,-0.9453125,0.111328125,0.18066406,-13.03125,7.0625,7.0,0.0,0.0,0.0
1664567018283,-0.90625,0.09667969,0.22363281,-24.78125,2.71875,2.65625,0.0,0.0,0.0
1664567018325,-0.92578125,0.115234375,0.25195312,-28.21875,-5.875,-0.9375,0.0,0.0,0.0
1664567018404,-1.0820312,0.12792969,0.27539062,-26.5625,-1.40625,3.34375,0.0,0.0,0.0
1664567018405,-1.03125,0.08300781,0.37695312,-46.53125,-10.40625,4.9375,0.0,0.0,0.0
1664567018464,-1.0097656,-0.09667969,0.33789062,-37.78125,12.4375,-11.96875,-68.375,30.0625,-120.0625
1664567018484,-1.0615234,-0.0546875,0.24902344,8.59375,30.125,-35.40625,0.0,0.0,0.0
1664567018524,-0.9160156,0.013671875,0.15722656,62.25,25.3125,-40.375,0.0,0.0,0.0
1664567018566,-1.0195312,-0.020507812,0.21679688,46.0625,-14.84375,-29.75,0.0,0.0,0.0
1664567018606,-0.91308594,-0.018554688,0.22167969,37.8125,-63.625,-23.8125,0.0,0.0,0.0
1664567018643,-0.8378906,-0.033203125,0.36621094,21.96875,-108.0,-35.59375,0.0,0.0,0.0
1664567018684,-0.7324219,-0.12890625,0.5341797,43.1875,-85.59375,-34.375,0.0,0.0,0.0
1664567018724,-0.8339844,-0.1015625,0.41015625,57.90625,-61.0625,-0.6875,0.0,0.0,0.0
1664567018764,-0.61816406,0.013671875,0.5185547,75.84375,-65.09375,7.90625,0.0,0.0,0.0
1664567018803,-0.7519531,-0.08691406,0.7529297,63.21875,-62.03125,7.125,0.0,0.0,0.0
1664567018844,-0.77441406,-0.11035156,0.76464844,67.25,-30.78125,-12.96875,0.0,0.0,0.0
1664567018885,-0.7207031,-0.025390625,0.8027344,81.40625,0.03125,-15.21875,0.0,0.0,0.0
1664567018944,-0.68066406,-0.0048828125,0.79003906,39.59375,18.53125,-17.96875,-67.375,27.9375,-115.875
1664567018965,-0.9003906,0.6748047,0.5185547,-24.78125,71.53125,24.03125,0.0,0.0,0.0
1664567019003,-0.5439453,-0.07421875,0.4375,-74.0,45.5625,12.75,0.0,0.0,0.0
1664567019045,-0.6582031,0.12988281,-0.025390625,-79.125,165.625,48.375,0.0,0.0,0.0
1664567019084,-1.3037109,0.41503906,0.15332031,-82.53125,99.90625,117.96875,0.0,0.0,0.0
1664567019125,-1.3457031,0.15820312,0.03125,-36.09375,175.21875,140.3125,0.0,0.0,0.0
1664567019165,-2.0,0.046875,-0.078125,25.9375,173.5625,146.09375,0.0,0.0,0.0
1664567019205,-2.0,-0.2734375,0.9042969,154.03125,269.28125,-145.9375,0.0,0.0,0.0
1664567019244,-1.7636719,0.7714844,0.59765625,71.9375,211.09375,-21.875,0.0,0.0,0.0
1664567019283,-0.3154297,-0.2109375,-0.5488281,-345.96875,30.9375,-3.0,0.0,0.0,0.0
1664567019325,-0.44433594,-0.43652344,-0.01171875,7.4375,-40.40625,-13.0625,0.0,0.0,0.0
1664567019364,0.3095703,0.032226562,-0.07714844,125.65625,-106.71875,-49.8125,0.0,0.0,0.0
1664567019404,0.041992188,0.020507812,0.038085938,1.8125,-103.09375,-46.09375,0.0,0.0,0.0
1664567019467,-0.26464844,0.10449219,-0.018554688,5.53125,-153.15625,-32.65625,-65.6875,30.9375,-140.125
1664567019484,-1.1201172,0.07128906,-0.13867188,-78.875,-220.0,-6.78125,0.0,0.0,0.0
1664567019524,-2.0,0.5673828,1.0019531,-60.4375,-315.6875,-80.53125,0.0,0.0,0.0
1664567019565,-2.0,-0.103515625,1.0224609,66.6875,-385.15625,-122.5,0.0,0.0,0.0
1664567019604,-0.44140625,-0.06542969,1.0566406,99.03125,-119.03125,-75.34375,0.0,0.0,0.0
1664567019644,-0.21582031,-0.038085938,0.08691406,81.84375,48.8125,-5.03125,0.0,0.0,0.0
1664567019684,0.42578125,0.34277344,-0.5078125,-17.09375,75.90625,23.1875,0.0,0.0,0.0
1664567019723,0.6640625,0.43652344,-0.6904297,-5.21875,1.625,113.9375,0.0,0.0,0.0
1664567019764,-0.3828125,0.041015625,-0.032226562,-79.375,284.53125,50.78125,0.0,0.0,0.0
1664567019804,-1.3681641,0.041992188,0.17089844,5.46875,111.125,40.15625,0.0,0.0,0.0
1664567019844,-0.19726562,0.5058594,-0.9248047,-212.25,125.34375,-82.34375,0.0,0.0,0.0
1664567019884,-0.85839844,0.16894531,0.5390625,-169.5,-217.375,-9.90625,0.0,0.0,0.0
1664567019944,-2.0,0.65722656,9.765625E-4,-41.15625,286.78125,160.8125,-63.3125,28.25,-115.125
1664567019964,-1.96875,-0.60839844,0.9160156,95.625,102.34375,69.125,0.0,0.0,0.0
1664567020004,-2.0,-0.44726562,0.78515625,41.0,315.21875,-93.34375,0.0,0.0,0.0
1664567020044,-1.3232422,0.95214844,0.64453125,136.03125,162.75,20.8125,0.0,0.0,0.0
1664567020084,0.56152344,0.12597656,0.047851562,-135.4375,122.25,1.375,0.0,0.0,0.0
1664567020124,-0.3720703,-0.56347656,-0.6015625,-23.09375,-3.25,1.8125,0.0,0.0,0.0
1664567020164,0.3154297,0.42578125,-0.022460938,85.0,-81.125,-4.78125,0.0,0.0,0.0
1664567020204,0.13085938,-0.29589844,0.0107421875,-4.59375,-106.59375,-38.21875,0.0,0.0,0.0
1664567020246,-0.24804688,-0.23144531,-0.23046875,58.59375,-121.0,-69.0,0.0,0.0,0.0
1664567020284,-1.7714844,0.2421875,-0.30273438,-68.875,-293.65625,4.375,0.0,0.0,0.0
1664567020324,-2.0,0.7548828,1.2275391,-22.90625,-250.75,-96.5625,0.0,0.0,0.0
1664567020363,-2.0,-0.17871094,1.0234375,-202.34375,-243.90625,-171.15625,0.0,0.0,0.0
1664567020404,-0.5058594,-0.87890625,0.49316406,208.125,-201.5625,-169.8125,0.0,0.0,0.0
1664567020464,1.1074219,0.2890625,0.27246094,185.15625,-68.9375,8.71875,-60.4375,21.5,-104.125
1664567020484,0.62890625,0.5332031,-1.2890625,24.8125,163.25,70.78125,0.0,0.0,0.0
1664567020524,0.62890625,0.15625,-0.5644531,21.21875,128.34375,55.15625,0.0,0.0,0.0
1664567020564,-0.35058594,0.013671875,0.8359375,-38.40625,408.625,82.6875,0.0,0.0,0.0
1664567020604,-1.1630859,0.06738281,-0.07910156,-106.8125,63.40625,24.8125,0.0,0.0,0.0
1664567020644,-1.0117188,0.28222656,-0.24707031,-40.78125,109.40625,-5.21875,0.0,0.0,0.0
1664567020684,0.6201172,-0.0703125,-0.4716797,99.09375,-139.40625,-75.15625,0.0,0.0,0.0
1664567020724,-2.0,2.0,0.21875,-218.75,-250.375,217.4375,0.0,0.0,0.0
1664567020764,-1.1748047,-0.1484375,-0.8232422,-202.15625,105.5,52.71875,0.0,0.0,0.0
1664567020804,-2.0,-0.22265625,1.7519531,97.40625,148.96875,-18.4375,0.0,0.0,0.0
1664567020844,-2.0,-0.390625,0.48828125,-20.03125,348.96875,-159.4375,0.0,0.0,0.0
1664567020884,-0.77441406,0.9277344,0.09082031,66.03125,186.75,0.65625,0.0,0.0,0.0
1664567020944,-0.23242188,-0.71972656,0.2109375,-32.90625,76.21875,18.53125,-62.25,32.125,-141.8125
1664567020964,0.16992188,-0.4423828,0.29003906,15.1875,27.625,13.40625,0.0,0.0,0.0
1664567021004,-0.030273438,-0.05078125,-0.025390625,25.125,-56.65625,-8.5,0.0,0.0,0.0
1664567021044,0.25,-0.3486328,-0.29882812,-3.625,-109.5,-21.3125,0.0,0.0,0.0
1664567021084,-0.4501953,0.2861328,0.12011719,99.40625,-146.5,-16.96875,0.0,0.0,0.0
1664567021124,-1.5654297,0.3798828,-0.3623047,-78.4375,-202.84375,-20.03125,0.0,0.0,0.0
1664567021167,-2.0,0.8457031,1.3916016,26.0,-268.09375,19.03125,0.0,0.0,0.0
1664567021204,-2.0,-0.19042969,1.2509766,-29.875,-193.0,-81.375,0.0,0.0,0.0
1664567021245,-1.0371094,-0.4794922,0.19335938,83.71875,-88.8125,-147.28125,0.0,0.0,0.0
1664567021284,0.6123047,0.06542969,-0.15136719,88.71875,-50.90625,-28.21875,0.0,0.0,0.0
1664567021325,0.97265625,0.30566406,-1.2197266,65.34375,-26.1875,53.21875,0.0,0.0,0.0
1664567021365,0.8613281,0.3359375,-0.45703125,55.84375,85.96875,119.125,0.0,0.0,0.0
1664567021404,-0.55371094,-0.1328125,0.2607422,-8.4375,375.90625,-31.4375,0.0,0.0,0.0
1664567021444,-1.2617188,0.22460938,-0.19042969,-56.71875,43.5,49.375,-62.25,29.3125,-123.0625
1664567021484,-0.68359375,0.17773438,0.2421875,-84.3125,-35.15625,-85.90625,0.0,0.0,0.0
1664567021524,-2.0,2.0,1.4814453,117.65625,-174.875,400.4375,0.0,0.0,0.0
1664567021564,-0.11230469,-0.10253906,-1.2011719,-218.9375,261.34375,22.03125,0.0,0.0,0.0
1664567021603,-2.0,0.5878906,0.3955078,129.9375,-14.40625,263.59375,0.0,0.0,0.0
1664567021644,-2.0,-0.13671875,1.6113281,95.75,234.96875,-75.8125,0.0,0.0,0.0
1664567021684,-2.0,-0.625,0.24707031,-94.5625,270.75,-150.28125,0.0,0.0,0.0
1664567021724,-0.2109375,1.4990234,0.24121094,71.03125,192.375,68.40625,0.0,0.0,0.0
1664567021765,-0.5097656,-1.0019531,0.3486328,41.625,3.21875,76.15625,0.0,0.0,0.0
1664567021805,0.4091797,0.27148438,0.17773438,58.09375,1.375,21.96875,0.0,0.0,0.0
1664567021844,9.765625E-4,-0.1953125,0.026367188,2.0,-47.4375,-6.71875,0.0,0.0,0.0
1664567021883,0.25097656,-0.41503906,-0.34570312,12.0,-107.75,-47.625,0.0,0.0,0.0
1664567021924,-0.72558594,0.33789062,-0.013671875,101.71875,-162.78125,-18.5625,-61.5,30.0625,-131.4375
1664567021964,-2.0,-0.02734375,-0.46972656,-34.375,-290.96875,-62.5,0.0,0.0,0.0
1664567022004,-2.0,0.9375,1.2109375,-104.1875,-161.875,-57.3125,0.0,0.0,0.0
1664567022043,-2.0,-0.38085938,1.3085938,-67.15625,-187.40625,-117.4375,0.0,0.0,0.0
1664567022084,-1.1376953,-0.68847656,0.15820312,182.1875,-95.90625,-179.65625,0.0,0.0,0.0
1664567022124,0.96875,0.19140625,-0.3984375,137.3125,-58.84375,1.6875,0.0,0.0,0.0
1664567022164,1.0957031,0.38183594,-1.1210938,71.09375,6.5625,87.375,0.0,0.0,0.0
1664567022204,0.5683594,0.07714844,-0.43652344,62.5,238.21875,68.65625,0.0,0.0,0.0
1664567022244,-0.52441406,0.18261719,0.0546875,40.5,327.0625,-20.9375,0.0,0.0,0.0
1664567022284,-1.6689453,0.71777344,0.9550781,-119.40625,-49.625,75.90625,0.0,0.0,0.0
1664567022324,0.46484375,-0.34960938,-0.6464844,-158.28125,77.6875,-178.125,0.0,0.0,0.0
1664567022363,-2.0,1.4707031,0.10058594,-134.65625,165.375,84.21875,0.0,0.0,0.0
1664567022404,0.2890625,-0.48535156,0.17578125,-140.40625,-178.0,-147.59375,0.0,0.0,0.0
1664567022444,-2.0,0.5810547,0.2265625,79.6875,166.4375,172.40625,-58.375,27.9375,-114.5
1664567022484,-1.6943359,-0.13867188,1.3564453,90.125,250.84375,-23.8125,0.0,0.0,0.0
1664567022524,-2.0,-0.5810547,0.53027344,-10.6875,229.65625,-48.53125,0.0,0.0,0.0
1664567022564,0.22851562,0.62597656,0.05859375,-71.0,218.1875,41.0625,0.0,0.0,0.0
1664567022604,-0.86035156,-0.8486328,0.56347656,49.3125,2.125,81.40625,0.0,0.0,0.0
1664567022644,0.5078125,-0.057617188,0.37597656,60.34375,9.8125,-22.59375,0.0,0.0,0.0
1664567022686,-0.022460938,-0.16601562,-0.09277344,-24.5,-35.125,-37.5,0.0,0.0,0.0
1664567022726,0.25390625,-0.40429688,-0.24902344,-1.1875,-115.6875,-55.5625,0.0,0.0,0.0
1664567022766,-0.74902344,0.16796875,-0.05859375,98.25,-149.375,-41.65625,0.0,0.0,0.0
1664567022804,-2.0,0.4482422,0.16796875,-110.3125,-349.875,-28.40625,0.0,0.0,0.0
1664567022844,-2.0,0.71972656,1.5410156,-70.28125,-251.65625,-66.53125,0.0,0.0,0.0
1664567022884,-2.0,-0.26464844,0.86035156,-112.1875,-155.09375,-202.34375,0.0,0.0,0.0
1664567022926,-0.6376953,-0.64941406,-0.080078125,239.1875,-127.8125,-170.5625,-60.875,22.0625,-107.625
1664567022964,0.9033203,0.40722656,-0.51171875,115.21875,-63.5625,30.4375,0.0,0.0,0.0
1664567023006,1.0986328,0.7109375,-1.1904297,-56.59375,116.875,131.9375,0.0,0.0,0.0
1664567023044,0.2939453,-0.0068359375,-0.111328125,46.0,148.71875,94.15625,0.0,0.0,0.0
