timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664366011447,-0.45996094,-0.4091797,0.8076171999999999,-0.28125,-0.375,0.9375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011508,-0.46679688,-0.4140625,0.8046875,-0.09375,-0.5625,0.625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011535,-0.4609375,-0.41699220000000004,0.7890625,-0.09375,-0.375,-0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011568,-0.46777344,-0.40527344,0.7998046999999999,0.25,-0.4375,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011628,-0.45117188,-0.40039062,0.7949219,-0.09375,-0.25,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011657,-0.453125,-0.41503906,0.796875,-0.28125,-0.5,0.8125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011688,-0.46679688,-0.4091797,0.7910156,-0.40625,-0.625,0.4375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011747,-0.45800779999999996,-0.40429688,0.7949219,-0.09375,-0.1875,0.3125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011777,-0.46679688,-0.39746094,0.7841796999999999,-0.21875,-0.78125,0.75,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011807,-0.45605470000000004,-0.4140625,0.7919921999999999,-0.53125,-0.625,0.5,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011867,-0.45898438,-0.41113279999999996,0.7871094,-0.40625,-0.4375,0.375,-57.75,-36.875,-89.75,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011896,-0.45898438,-0.41308594,0.80078125,-0.21875,-0.5625,0.3125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011928,-0.46484375,-0.41015625,0.7949219,-0.09375,-0.25,0.3125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366011988,-0.46484375,-0.41015625,0.7919921999999999,-0.21875,-0.5,0.5625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012017,-0.46582029999999996,-0.40820312,0.7919921999999999,-0.53125,-0.5,0.6875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012049,-0.47070312,-0.40722656,0.7998046999999999,-0.34375,-0.4375,0.5625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012108,-0.46386720000000004,-0.4140625,0.7988281,-0.34375,-0.3125,0.4375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012138,-0.45996094,-0.41308594,0.80371094,-0.09375,-0.25,0.4375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012167,-0.46289062,-0.4091797,0.7919921999999999,-0.21875,-0.3125,0.3125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012227,-0.4609375,-0.40820312,0.7998046999999999,-0.09375,-0.25,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012258,-0.4609375,-0.40820312,0.7998046999999999,-0.28125,-0.3125,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012286,-0.45703125,-0.4140625,0.79589844,-0.28125,-0.375,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012348,-0.46484375,-0.40527344,0.7832031,-0.09375,-0.0625,0.1875,-57.0,-36.4375,-90.8125,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012378,-0.46191406,-0.4140625,0.7949219,-0.21875,-0.375,0.1875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012406,-0.46386720000000004,-0.41601562,0.796875,-0.34375,-0.0625,0.1875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012468,-0.46484375,-0.40625,0.796875,-0.15625,-0.5,0.4375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012497,-0.46875,-0.41503906,0.79296875,-0.34375,-0.3125,0.1875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012529,-0.47265625,-0.40625,0.7919921999999999,0.0625,-0.625,0.375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012587,-0.46386720000000004,-0.40722656,0.7949219,0.25,-0.125,0.1875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012617,-0.4609375,-0.40429688,0.80078125,0.1875,-0.5,0.4375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012646,-0.45996094,-0.40722656,0.79589844,-0.15625,-0.1875,0.1875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012710,-0.47070312,-0.4091797,0.80859375,-0.09375,-0.3125,0.3125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012737,-0.45703125,-0.40234375,0.79589844,-0.21875,-0.3125,0.25,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012767,-0.46191406,-0.4033203,0.79296875,-0.21875,-0.1875,0.4375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012828,-0.46289062,-0.40429688,0.79296875,-0.40625,-0.125,0.375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012859,-0.46191406,-0.40820312,0.7841796999999999,-0.21875,-0.375,0.375,-57.75,-37.625,-91.125,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012887,-0.46484375,-0.40527344,0.7910156,0.0,0.0,0.3125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012947,-0.46972656,-0.40820312,0.79003906,-0.21875,-0.25,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366012977,-0.45800779999999996,-0.4013672,0.8027344,-0.21875,-0.25,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013007,-0.46972656,-0.40625,0.7949219,-0.0625,-0.1875,0.3125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013066,-0.46875,-0.41113279999999996,0.78515625,-0.46875,-0.4375,0.25,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013098,-0.46679688,-0.40722656,0.79296875,-0.15625,-0.125,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013157,-0.46972656,-0.40527344,0.7832031,0.0,-0.25,0.3125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013187,-0.45507812,-0.40722656,0.77734375,-0.28125,-0.6875,0.25,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013218,-0.46191406,-0.41308594,0.79003906,-0.28125,-0.0625,0.1875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013247,-0.46875,-0.40722656,0.7919921999999999,0.0625,-0.21875,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013309,-0.46679688,-0.39941406,0.796875,-0.0625,-0.09375,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013339,-0.46484375,-0.41015625,0.7939453000000001,-0.25,-0.21875,-0.15625,-57.875,-37.0,-89.625,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013367,-0.47460938,-0.40625,0.78808594,-0.25,0.09375,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013426,-0.45996094,-0.40625,0.796875,0.0,-0.03125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013458,-0.46289062,-0.41796875,0.78808594,0.125,0.03125,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013487,-0.45605470000000004,-0.41308594,0.79003906,-0.1875,-0.09375,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013546,-0.46484375,-0.41308594,0.80078125,-0.0625,-0.21875,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013578,-0.46484375,-0.40429688,0.79003906,0.125,0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013607,-0.4609375,-0.4033203,0.79785156,0.0,0.09375,0.1875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013667,-0.46972656,-0.39648438,0.7919921999999999,-0.25,-0.21875,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013700,-0.4765625,-0.40039062,0.79589844,-0.125,0.03125,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013727,-0.46875,-0.41503906,0.78515625,0.0625,0.09375,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013787,-0.46191406,-0.41015625,0.7949219,-0.0625,0.09375,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013817,-0.45800779999999996,-0.4013672,0.79296875,-0.0625,-0.15625,0.1875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013848,-0.45996094,-0.4033203,0.7949219,-0.1875,-0.09375,0.0625,-57.125,-36.25,-89.625,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013906,-0.46582029999999996,-0.40429688,0.80371094,0.0,0.21875,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013937,-0.4609375,-0.41015625,0.79589844,-0.0625,-0.09375,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366013967,-0.46777344,-0.4013672,0.7939453000000001,0.1875,0.09375,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014026,-0.46289062,-0.39746094,0.8125,0.0625,0.21875,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014057,-0.45800779999999996,-0.40625,0.7861328000000001,-0.46875,-0.09375,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014087,-0.46386720000000004,-0.41015625,0.796875,-0.1875,-0.15625,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014147,-0.4609375,-0.3984375,0.7792969,0.0,0.34375,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014177,-0.45507812,-0.40625,0.796875,0.0625,-0.15625,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014206,-0.46777344,-0.40429688,0.80566406,-0.1875,0.09375,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014268,-0.45703125,-0.40429688,0.78515625,-0.0625,-0.03125,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014298,-0.46972656,-0.4013672,0.79296875,-0.1875,-0.03125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014328,-0.46386720000000004,-0.40039062,0.7998046999999999,-0.0625,-0.21875,-0.15625,-57.75,-36.4375,-90.5,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014387,-0.46679688,-0.40527344,0.7949219,-0.125,-0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014417,-0.45800779999999996,-0.40625,0.8027344,-0.0625,-0.34375,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014447,-0.46582029999999996,-0.3984375,0.78027344,-0.3125,0.09375,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014508,-0.46386720000000004,-0.40039062,0.79785156,-0.3125,-0.28125,0.3125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014536,-0.45410156,-0.40234375,0.7841796999999999,-0.46875,-0.28125,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014567,-0.46972656,-0.4033203,0.8066406,0.5,0.28125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014627,-0.46484375,-0.4013672,0.7910156,0.375,-0.15625,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014656,-0.45410156,-0.4013672,0.7890625,0.1875,-0.09375,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014686,-0.46289062,-0.40625,0.7890625,-0.125,-0.15625,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014747,-0.45800779999999996,-0.40429688,0.7871094,-0.25,0.03125,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014776,-0.46289062,-0.40429688,0.7949219,-0.125,-0.15625,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014806,-0.46386720000000004,-0.3984375,0.79296875,-0.3125,-0.21875,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014867,-0.4609375,-0.40527344,0.8154296999999999,-0.25,-0.15625,-0.09375,-57.0,-36.875,-89.75,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014897,-0.46972656,-0.4033203,0.80566406,-0.0625,0.03125,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014927,-0.46289062,-0.4091797,0.7988281,-0.0625,-0.03125,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366014987,-0.46484375,-0.3984375,0.7998046999999999,-0.0625,0.15625,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015018,-0.46972656,-0.41503906,0.796875,-0.125,0.03125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015048,-0.46386720000000004,-0.40722656,0.8076171999999999,0.0625,-0.09375,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015107,-0.46777344,-0.39941406,0.8046875,-0.125,0.03125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015138,-0.45898438,-0.40429688,0.7890625,-0.0625,-0.09375,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015168,-0.46386720000000004,-0.41113279999999996,0.7910156,-0.0625,-0.03125,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015227,-0.46289062,-0.40820312,0.7998046999999999,-0.34375,-0.21875,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015257,-0.47167970000000004,-0.40722656,0.7910156,-0.125,0.15625,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015286,-0.46679688,-0.3955078,0.7949219,-0.125,-0.15625,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015347,-0.46679688,-0.41113279999999996,0.7949219,-0.0625,-0.15625,-0.0625,-58.8125,-36.4375,-90.8125,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015378,-0.45996094,-0.40429688,0.7919921999999999,-0.0625,0.15625,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015436,-0.46386720000000004,-0.41113279999999996,0.7871094,-0.125,-0.21875,0.1875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015467,-0.46679688,-0.39941406,0.7841796999999999,-0.1875,0.03125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015496,-0.46484375,-0.4091797,0.78515625,-0.0625,0.15625,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015528,-0.4609375,-0.40722656,0.79785156,-0.125,-0.09375,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015586,-0.45996094,-0.40234375,0.7949219,-0.125,0.03125,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015618,-0.46972656,-0.4033203,0.7988281,-0.0625,-0.09375,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015647,-0.46972656,-0.40039062,0.79003906,-0.0625,0.21875,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015708,-0.46191406,-0.41015625,0.7919921999999999,0.0,0.09375,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015738,-0.4609375,-0.40820312,0.796875,-0.125,-0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015766,-0.47949220000000004,-0.4091797,0.796875,-0.125,-0.09375,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015827,-0.45996094,-0.40625,0.78515625,-0.125,-0.15625,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015858,-0.47265625,-0.39746094,0.8027344,0.1875,0.28125,0.0625,-58.625,-36.6875,-90.625,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015887,-0.47363279999999996,-0.40625,0.8076171999999999,-0.1875,-0.40625,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015948,-0.46191406,-0.40039062,0.7988281,-0.1875,-0.09375,-0.34375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366015978,-0.46875,-0.4091797,0.7939453000000001,-0.0625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016008,-0.46875,-0.40625,0.80859375,-0.125,-0.09375,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016067,-0.47070312,-0.39941406,0.7871094,-0.0625,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016097,-0.46582029999999996,-0.4091797,0.7949219,-0.25,-0.40625,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016126,-0.4609375,-0.40820312,0.7949219,-0.1875,0.21875,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016187,-0.46972656,-0.4033203,0.79785156,-0.0625,-0.15625,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016219,-0.46386720000000004,-0.40722656,0.78515625,-0.1875,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016246,-0.45800779999999996,-0.40429688,0.7871094,0.0625,0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016308,-0.46777344,-0.40820312,0.7910156,0.0625,0.03125,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016338,-0.46777344,-0.40429688,0.7939453000000001,-0.0625,0.03125,-0.40625,-59.125,-35.9375,-89.875,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016368,-0.45898438,-0.40234375,0.796875,-0.0625,0.09375,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016426,-0.47167970000000004,-0.40722656,0.7988281,0.0,-0.28125,0.3125,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016457,-0.46484375,-0.40722656,0.79003906,-0.3125,-0.03125,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016487,-0.46875,-0.4091797,0.78808594,-0.0625,0.03125,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016545,-0.46875,-0.40722656,0.7919921999999999,0.0625,0.28125,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016577,-0.46191406,-0.40039062,0.80859375,0.0625,-0.28125,0.25,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016608,-0.46386720000000004,-0.41699220000000004,0.7988281,-0.34375,-0.21875,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016667,-0.46582029999999996,-0.40722656,0.79785156,-0.0625,0.03125,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016698,-0.45898438,-0.4091797,0.79589844,0.125,-0.15625,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016727,-0.46875,-0.40625,0.7939453000000001,-0.3125,0.03125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016787,-0.46777344,-0.40039062,0.78515625,-0.1875,-0.09375,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016818,-0.46191406,-0.40234375,0.80078125,-0.3125,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
1664366016847,-0.45996094,-0.40625,0.7988281,-0.0625,-0.03125,-0.21875,-57.4375,-37.625,-89.75,Thingy,Sitting,0,s1912575,,Thingy_s1912575_Sitting_28-09-2022_19-54-02
