# Sensor type: Respeck
# Activity type: Descending stairs
# Activity code: 13
# Subject id: s1912558
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1664563043852,-0.072753906,-0.95806885,0.28289795,-2.5,2.921875,0.125
1664563043899,-0.06762695,-0.9578247,0.29559326,-3.875,3.171875,0.359375
1664563043944,-0.06958008,-0.9451294,0.31292725,-5.890625,4.328125,-0.796875
1664563043973,-0.064941406,-0.9536743,0.2929077,-2.671875,4.0,-0.0625
1664563044018,-0.01977539,-0.9077759,0.30633545,-4.171875,3.015625,0.640625
1664563044064,0.044189453,-0.89190674,0.3114624,3.234375,-2.765625,2.1875
1664563044095,0.10107422,-0.8687134,0.2838745,2.4375,-6.3125,4.265625
1664563044138,0.028564453,-0.96051025,0.4389038,2.84375,-6.40625,1.734375
1664563044183,-0.12548828,-1.0061646,0.4960327,9.140625,-9.328125,5.0625
1664563044244,-0.1430664,-1.0059204,0.4081421,1.375,-4.671875,4.21875
1664563044257,-0.0859375,-0.98809814,0.40496826,-6.9375,-6.90625,5.09375
1664563044319,-0.05444336,-0.878479,0.40667725,-3.390625,-2.375,5.59375
1664563044333,-0.08300781,-0.8501587,0.38201904,-4.921875,-1.078125,3.125
1664563044363,-0.057373047,-0.892395,0.4406128,-5.515625,2.75,2.328125
1664563044423,-0.033203125,-0.8911743,0.43426514,-1.40625,3.703125,-0.78125
1664563044454,-0.02758789,-0.927063,0.42352295,-6.28125,1.375,-0.96875
1664563044486,-0.06982422,-0.8892212,0.48114014,-5.3125,3.6875,-1.53125
1664563044543,-0.064453125,-0.87384033,0.47332764,-5.171875,6.59375,-4.1875
1664563044575,-0.052734375,-0.9163208,0.4442749,-7.28125,4.890625,-5.796875
1664563044603,0.048828125,-1.0278931,0.4100952,-11.609375,-3.796875,-2.796875
1664563044665,0.13354492,-1.0908813,0.36712646,-7.09375,-2.53125,-0.75
1664563044678,-0.12890625,-0.9834595,0.3036499,-6.859375,17.40625,-8.3125
1664563044725,-0.18188477,-0.8491821,0.21429443,-3.296875,22.046875,-5.609375
1664563044784,0.10913086,-0.92022705,0.22869873,-2.1875,12.453125,-1.296875
1664563044798,0.118896484,-1.0252075,0.47161865,10.15625,7.734375,-0.859375
1664563044847,-0.14428711,-0.97491455,0.3414917,5.546875,7.125,-9.1875
1664563044903,-0.13769531,-0.958313,0.37078857,0.5,4.828125,-5.34375
1664563044921,0.026367188,-0.88409424,0.35125732,6.1875,3.0,-2.859375
1664563044965,-0.056884766,-0.86065674,0.29730225,1.21875,2.328125,-6.34375
1664563045024,-0.09399414,-0.8491821,0.28778076,-1.640625,-1.625,-3.328125
1664563045038,0.009521484,-0.7661743,0.30926514,-0.8125,-3.03125,-1.828125
1664563045085,-0.037109375,-0.75250244,0.31097412,-3.625,-7.921875,-2.703125
1664563045114,-0.1381836,-0.7456665,0.2687378,0.96875,-9.71875,3.09375
1664563045160,-0.11376953,-0.8274536,0.35369873,-6.484375,-7.546875,0.734375
1664563045204,-0.16430664,-0.8740845,0.39178467,0.109375,-7.921875,1.703125
1664563045234,-0.07836914,-0.9011841,0.44232178,-2.609375,-7.09375,3.640625
1664563045279,-0.1965332,-0.94000244,0.4640503,-0.125,-0.546875,-0.96875
1664563045324,-0.31274414,-0.9602661,0.55267334,0.484375,0.25,-2.40625
1664563045353,-0.15820312,-0.8909302,0.3554077,-5.453125,3.265625,0.578125
1664563045400,-0.06616211,-0.82940674,0.432312,-1.5,6.140625,-2.46875
1664563045445,-0.064941406,-1.0274048,0.34710693,0.25,-1.75,-3.140625
1664563045504,0.11816406,-1.406311,0.31048584,-10.734375,-12.78125,-4.359375
1664563045518,-9.765625E-4,-1.107727,0.39813232,12.421875,2.234375,-5.140625
1664563045565,0.04272461,-1.1030884,0.36273193,2.6875,-2.890625,0.75
1664563045594,0.03491211,-1.0071411,0.39105225,-3.296875,-5.34375,3.296875
1664563045638,-0.039794922,-0.9859009,0.41204834,10.1875,-1.421875,2.375
1664563045684,-0.060058594,-0.9512329,0.33392334,1.609375,-4.75,1.59375
1664563045714,0.05102539,-0.9163208,0.3300171,2.640625,-5.890625,11.046875
1664563045804,0.05810547,-0.8657837,0.3764038,13.8125,-7.96875,8.34375
1664563045806,-0.1706543,-0.94976807,0.37225342,8.90625,-1.828125,4.359375
1664563045833,-0.15917969,-0.95806885,0.34735107,7.1875,-5.21875,4.765625
1664563045864,-0.018310547,-0.91290283,0.3480835,0.171875,0.796875,2.6875
1664563045923,-0.095214844,-0.8904419,0.3439331,0.765625,4.375,-0.625
1664563045953,-0.096191406,-0.8526001,0.2975464,-3.484375,6.890625,1.5625
1664563045983,-0.064208984,-0.802063,0.30560303,1.234375,14.28125,-3.640625
1664563046043,-0.01928711,-0.8167114,0.3908081,1.640625,19.203125,-4.984375
1664563046073,-9.765625E-4,-0.82891846,0.38201904,3.515625,17.8125,-3.46875
1664563046103,-0.045654297,-0.78082275,0.38446045,7.375,18.6875,-4.65625
1664563046163,0.037109375,-0.91119385,0.3131714,4.390625,3.90625,-0.765625
1664563046178,-0.05029297,-0.8928833,0.3764038,5.796875,14.875,-6.3125
1664563046223,-0.008544922,-0.91241455,0.39642334,6.328125,11.265625,-4.078125
1664563046285,0.05810547,-0.8694458,0.3768921,-1.984375,3.859375,0.296875
1664563046299,-0.060302734,-0.88531494,0.40252686,-3.3125,5.9375,-4.75
1664563046344,-0.0949707,-0.99053955,0.53118896,-1.359375,8.1875,-5.96875
1664563046404,-0.02734375,-1.045227,0.5101929,-2.984375,2.671875,-3.953125
1664563046418,-0.028076172,-1.0879517,0.33221436,-11.015625,-4.265625,-4.796875
1664563046464,0.043701172,-1.2666626,0.41326904,-21.078125,-11.125,0.375
1664563046523,0.075927734,-0.9702759,0.309021,-12.140625,2.3125,-0.5
1664563046538,-0.20507812,-1.1880493,0.32000732,-14.046875,-1.46875,-1.828125
1664563046585,0.17236328,-0.86383057,0.23382568,1.921875,-0.15625,8.90625
1664563046613,0.032226562,-0.7439575,0.35150146,3.03125,0.734375,-6.265625
1664563046659,-0.22460938,-1.0254517,0.37005615,-1.84375,-10.25,-0.890625
1664563046703,-0.12182617,-1.0689087,0.35809326,4.34375,-8.265625,3.09375
1664563046735,0.007080078,-0.9741821,0.39031982,-5.78125,-1.015625,-3.21875
1664563046779,-0.059814453,-0.90582275,0.42816162,-2.453125,-3.1875,0.671875
1664563046824,-0.15112305,-0.9260864,0.37982178,2.375,1.375,-0.375
1664563046854,-0.20410156,-0.9241333,0.36419678,8.84375,8.4375,-0.234375
1664563046899,-0.06323242,-0.9011841,0.36956787,2.140625,8.359375,2.015625
1664563046943,0.06689453,-0.91363525,0.43670654,3.078125,5.34375,1.046875
1664563046974,-0.1616211,-0.93218994,0.401062,-1.203125,6.78125,-6.546875
1664563047019,-0.13305664,-0.9241333,0.41033936,0.125,4.296875,-0.109375
1664563047064,-0.027832031,-0.8633423,0.39593506,0.453125,7.28125,-2.1875
1664563047124,-0.06567383,-0.8821411,0.34246826,-0.046875,3.859375,-1.984375
1664563047140,-0.08984375,-0.8479614,0.39007568,1.640625,1.296875,-2.75
1664563047185,-0.09838867,-0.8513794,0.37200928,0.03125,-2.53125,-0.984375
1664563047244,-0.03955078,-0.80255127,0.28900146,1.546875,-8.375,1.03125
1664563047259,-0.087890625,-0.786438,0.3012085,-2.546875,-5.078125,0.0625
1664563047319,-0.027832031,-0.7420044,0.34490967,1.03125,-13.25,3.671875
1664563047364,-0.06982422,-0.82940674,0.38763428,3.453125,-12.484375,2.90625
1664563047366,-0.18017578,-0.8804321,0.37054443,2.8125,-11.140625,5.6875
1664563047424,-0.1508789,-0.862854,0.4862671,9.828125,-11.4375,6.21875
1664563047484,-0.22094727,-0.9138794,0.45037842,-0.359375,-6.453125,4.25
1664563047487,-0.2878418,-0.97857666,0.4779663,-4.953125,-3.578125,2.15625
1664563047544,-0.22753906,-0.928772,0.47991943,-0.421875,1.015625,0.390625
1664563047575,-0.21728516,-0.8533325,0.43426514,-0.265625,7.140625,-3.0
1664563047619,-0.091308594,-1.06427,0.3151245,-5.984375,0.015625,-1.984375
1664563047664,0.06347656,-1.3167114,0.4779663,-8.09375,5.484375,-8.953125
1664563047678,-0.23168945,-1.111145,0.3583374,-3.03125,13.390625,-10.34375
1664563047724,0.15258789,-1.1760864,0.47772217,5.109375,1.0625,-3.171875
1664563047784,0.2368164,-0.90631104,0.32733154,1.203125,10.765625,-8.15625
1664563047798,0.07788086,-0.85284424,0.21697998,16.453125,-8.609375,11.890625
1664563047844,0.091308594,-0.9573364,0.48162842,-3.1875,-24.328125,3.234375
1664563047904,-0.20922852,-1.0405884,0.39031982,16.5,-10.203125,4.484375
1664563047919,-0.12646484,-0.9199829,0.33807373,9.953125,-3.609375,5.75
1664563047967,0.046875,-0.9746704,0.36639404,1.84375,-8.0625,9.234375
1664563048024,-0.026611328,-0.91363525,0.385437,13.734375,-8.703125,8.328125
1664563048039,-0.16625977,-0.9668579,0.36029053,0.9375,-2.296875,4.640625
1664563048084,-0.083984375,-0.9373169,0.34320068,0.53125,-2.609375,4.984375
1664563048114,-0.025146484,-0.8687134,0.33172607,-1.859375,-0.984375,3.84375
1664563048159,-0.09765625,-0.90045166,0.40203857,-3.0,-0.96875,2.546875
1664563048205,-0.07080078,-0.90289307,0.36639404,1.921875,2.078125,-0.0625
1664563048234,-0.045410156,-0.8616333,0.34075928,-2.125,3.5625,-0.53125
1664563048279,-0.099609375,-0.8323364,0.31048584,-1.828125,9.859375,-1.78125
